epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,14173.9,1.36252,0.86688,1.1146,0.84497,0.82286,0.88613,0.61806,1.19582,0.67817,1.12402,0.00552025,0.00552025,0.00552025
183,14251.7,1.34353,0.86419,1.11038,0.84432,0.82287,0.88731,0.61956,1.19591,0.67764,1.12433,0.0054955,0.0054955,0.0054955
184,14329.5,1.37657,0.88244,1.12514,0.85079,0.81689,0.88658,0.61913,1.19616,0.6784,1.12356,0.00547075,0.00547075,0.00547075
185,14407.1,1.35027,0.87525,1.11502,0.84766,0.81614,0.88567,0.61864,1.19625,0.67826,1.12298,0.005446,0.005446,0.005446
186,14484.8,1.35672,0.86764,1.11594,0.83848,0.82287,0.88564,0.61836,1.19638,0.67871,1.12366,0.00542125,0.00542125,0.00542125
187,14562.6,1.34858,0.85885,1.10908,0.83964,0.81988,0.88536,0.61961,1.19491,0.67847,1.12226,0.0053965,0.0053965,0.0053965
188,14640.7,1.34514,0.86468,1.11547,0.83959,0.82146,0.88689,0.61979,1.1949,0.67701,1.12173,0.00537175,0.00537175,0.00537175
189,14718,1.36974,0.87482,1.12319,0.82952,0.83281,0.88692,0.61919,1.19419,0.67505,1.1205,0.005347,0.005347,0.005347
190,14794.3,1.33983,0.86138,1.10709,0.83202,0.83408,0.88733,0.61911,1.19411,0.67472,1.12045,0.00532225,0.00532225,0.00532225
191,14870.5,1.35944,0.87282,1.11586,0.83092,0.83375,0.88696,0.61984,1.19361,0.67452,1.12022,0.0052975,0.0052975,0.0052975
192,14946.5,1.32447,0.83915,1.0976,0.83564,0.83259,0.88679,0.62022,1.19302,0.67311,1.12028,0.00527275,0.00527275,0.00527275
193,15022.4,1.34916,0.86256,1.11272,0.83765,0.83558,0.88857,0.62009,1.19358,0.67206,1.12119,0.005248,0.005248,0.005248
194,15098.4,1.33663,0.85551,1.09883,0.83742,0.83537,0.88832,0.62206,1.19343,0.67121,1.12112,0.00522325,0.00522325,0.00522325
195,15174.5,1.35218,0.86487,1.11264,0.83527,0.83749,0.88953,0.62174,1.19288,0.67018,1.12043,0.0051985,0.0051985,0.0051985
196,15250.4,1.32971,0.84255,1.10223,0.83654,0.83558,0.88771,0.62208,1.19195,0.6703,1.12071,0.00517375,0.00517375,0.00517375
197,15326.5,1.33605,0.85442,1.10538,0.83952,0.83408,0.88951,0.62282,1.19235,0.67186,1.12085,0.005149,0.005149,0.005149
198,15402.4,1.34143,0.85357,1.10407,0.84028,0.83359,0.88864,0.62314,1.19218,0.67118,1.12064,0.00512425,0.00512425,0.00512425
199,15478.5,1.34428,0.85774,1.10483,0.84016,0.83286,0.89041,0.62322,1.19132,0.67068,1.11989,0.0050995,0.0050995,0.0050995
200,15554.4,1.33184,0.86037,1.10209,0.84106,0.83109,0.89054,0.62427,1.19141,0.67061,1.11952,0.00507475,0.00507475,0.00507475
201,15630.7,1.32961,0.85215,1.10704,0.84211,0.8296,0.89039,0.62405,1.19044,0.67048,1.11924,0.00505,0.00505,0.00505
202,15706.8,1.3354,0.85088,1.09901,0.84468,0.82916,0.89027,0.62473,1.18969,0.66854,1.11878,0.00502525,0.00502525,0.00502525
203,15782.8,1.33776,0.85784,1.10008,0.84885,0.82735,0.89149,0.62607,1.18869,0.66716,1.11818,0.0050005,0.0050005,0.0050005
204,15858.9,1.33553,0.838,1.10431,0.84322,0.83211,0.89214,0.62552,1.18863,0.66679,1.1176,0.00497575,0.00497575,0.00497575
205,15934.9,1.33424,0.8435,1.10325,0.83502,0.83601,0.89159,0.62561,1.18827,0.66594,1.11735,0.004951,0.004951,0.004951
206,16010.9,1.33741,0.84336,1.10123,0.83122,0.83923,0.89023,0.62529,1.18896,0.6658,1.11775,0.00492625,0.00492625,0.00492625
207,16087,1.32498,0.83657,1.09679,0.8314,0.83931,0.8905,0.62547,1.18977,0.66596,1.11801,0.0049015,0.0049015,0.0049015
208,16164.3,1.31212,0.82899,1.09862,0.83615,0.83906,0.89064,0.62541,1.1892,0.66415,1.11813,0.00487675,0.00487675,0.00487675
209,16242.1,1.31754,0.84013,1.09334,0.83162,0.84532,0.89092,0.62596,1.18957,0.66449,1.11811,0.004852,0.004852,0.004852
210,16317.9,1.30568,0.82699,1.09058,0.83223,0.84529,0.89119,0.62648,1.18897,0.6634,1.11766,0.00482725,0.00482725,0.00482725
211,16394,1.30766,0.82577,1.08955,0.83505,0.84375,0.89131,0.62686,1.18892,0.66308,1.1178,0.0048025,0.0048025,0.0048025
212,16470.1,1.32712,0.84217,1.09665,0.84046,0.83259,0.89101,0.62654,1.1887,0.66266,1.11804,0.00477775,0.00477775,0.00477775
213,16546.3,1.30407,0.82071,1.0868,0.84145,0.83294,0.89089,0.62643,1.18873,0.66297,1.11837,0.004753,0.004753,0.004753
214,16622.2,1.32689,0.84361,1.07986,0.84096,0.82992,0.89092,0.62701,1.18909,0.66247,1.11851,0.00472825,0.00472825,0.00472825
215,16698.5,1.3148,0.83239,1.0962,0.82844,0.84811,0.89039,0.62703,1.18781,0.66201,1.11791,0.0047035,0.0047035,0.0047035
216,16774.5,1.32198,0.84066,1.08986,0.82661,0.84679,0.88961,0.62689,1.18813,0.66163,1.11774,0.00467875,0.00467875,0.00467875
217,16850.4,1.31785,0.82934,1.09609,0.82919,0.84604,0.88942,0.62737,1.18796,0.66088,1.11794,0.004654,0.004654,0.004654
218,16926.5,1.3246,0.83947,1.08957,0.82796,0.84604,0.88848,0.62741,1.18817,0.66084,1.11817,0.00462925,0.00462925,0.00462925
219,17002.2,1.31615,0.82988,1.09611,0.8298,0.84539,0.8883,0.62717,1.18839,0.66098,1.11803,0.0046045,0.0046045,0.0046045
220,17078.2,1.32458,0.8323,1.09466,0.82739,0.84604,0.88813,0.62743,1.18808,0.66059,1.11792,0.00457975,0.00457975,0.00457975
221,17154.4,1.31398,0.82205,1.08553,0.82847,0.84529,0.88855,0.62761,1.18804,0.66055,1.11788,0.004555,0.004555,0.004555
222,17230.1,1.31212,0.82237,1.08668,0.82739,0.84604,0.88848,0.62712,1.18708,0.66013,1.11749,0.00453025,0.00453025,0.00453025
223,17306.1,1.3162,0.83106,1.08673,0.82715,0.84454,0.88805,0.62666,1.18721,0.65985,1.11734,0.0045055,0.0045055,0.0045055
224,17382.2,1.30753,0.82093,1.08783,0.82683,0.84573,0.88832,0.62738,1.18724,0.6598,1.11748,0.00448075,0.00448075,0.00448075
225,17458.4,1.307,0.82302,1.08962,0.83234,0.84226,0.88824,0.62742,1.18766,0.65983,1.11775,0.004456,0.004456,0.004456
226,17534.4,1.30208,0.80807,1.0851,0.83295,0.84224,0.88834,0.62687,1.18703,0.65932,1.11737,0.00443125,0.00443125,0.00443125
227,17610.7,1.31524,0.82909,1.08875,0.83512,0.84006,0.88862,0.62694,1.18734,0.65933,1.1177,0.0044065,0.0044065,0.0044065
228,17686.6,1.30725,0.82532,1.08704,0.83382,0.84373,0.8892,0.62696,1.18684,0.65897,1.11744,0.00438175,0.00438175,0.00438175
229,17762.8,1.31092,0.83044,1.08651,0.83541,0.84155,0.88861,0.62678,1.18743,0.65996,1.11782,0.004357,0.004357,0.004357
230,17838.9,1.31499,0.83245,1.09471,0.83668,0.84155,0.88864,0.62718,1.18749,0.66001,1.11784,0.00433225,0.00433225,0.00433225
231,17914.8,1.29691,0.81285,1.08195,0.83515,0.8423,0.88895,0.62663,1.18711,0.65864,1.11741,0.0043075,0.0043075,0.0043075
232,17990.9,1.31057,0.8131,1.0914,0.83275,0.84081,0.88889,0.62722,1.18706,0.65914,1.11734,0.00428275,0.00428275,0.00428275
233,18067,1.30303,0.80984,1.08869,0.83411,0.84155,0.889,0.62776,1.18686,0.65863,1.11712,0.004258,0.004258,0.004258
234,18143,1.29692,0.81514,1.08669,0.83547,0.83782,0.88895,0.62769,1.18616,0.6572,1.11674,0.00423325,0.00423325,0.00423325
235,18219.4,1.30006,0.80929,1.08445,0.83517,0.84069,0.88919,0.62722,1.18639,0.65644,1.1168,0.0042085,0.0042085,0.0042085
236,18295.4,1.30371,0.81714,1.08264,0.83517,0.84006,0.88905,0.62833,1.18627,0.656,1.11687,0.00418375,0.00418375,0.00418375
237,18371.5,1.2915,0.8056,1.07733,0.82864,0.8423,0.88954,0.62854,1.18593,0.65549,1.11654,0.004159,0.004159,0.004159
238,18447.9,1.28894,0.80476,1.07464,0.83442,0.83931,0.88981,0.62888,1.18669,0.65528,1.11699,0.00413425,0.00413425,0.00413425
239,18524,1.30391,0.81692,1.08989,0.83535,0.83707,0.8897,0.62917,1.18647,0.65523,1.1167,0.0041095,0.0041095,0.0041095
240,18600,1.27651,0.79657,1.07186,0.83445,0.83782,0.8898,0.62918,1.18625,0.65446,1.11662,0.00408475,0.00408475,0.00408475
241,18676,1.30341,0.81407,1.0888,0.83679,0.83919,0.89177,0.62984,1.18608,0.65392,1.11647,0.00406,0.00406,0.00406
242,18752.2,1.29879,0.80574,1.08642,0.83847,0.83707,0.89139,0.62939,1.18456,0.6537,1.11439,0.00403525,0.00403525,0.00403525
243,18828.2,1.27987,0.80094,1.07641,0.84223,0.82735,0.89136,0.62968,1.18459,0.65322,1.11436,0.0040105,0.0040105,0.0040105
244,18904.3,1.27444,0.79474,1.07287,0.83964,0.83632,0.89149,0.62968,1.18398,0.65274,1.11404,0.00398575,0.00398575,0.00398575
245,18980.4,1.2731,0.78678,1.07653,0.84133,0.82825,0.89085,0.62933,1.18416,0.65241,1.11417,0.003961,0.003961,0.003961
246,19056.3,1.28946,0.80207,1.07913,0.84148,0.82918,0.89121,0.62915,1.18423,0.65217,1.11421,0.00393625,0.00393625,0.00393625
247,19132.4,1.28157,0.802,1.07863,0.84205,0.8296,0.89125,0.62902,1.18386,0.65209,1.1139,0.0039115,0.0039115,0.0039115
248,19208.4,1.2859,0.80059,1.06987,0.84237,0.8296,0.89167,0.62973,1.18359,0.65262,1.11374,0.00388675,0.00388675,0.00388675
249,19284.4,1.27903,0.79535,1.07883,0.8426,0.83483,0.89375,0.62999,1.18324,0.6521,1.1136,0.003862,0.003862,0.003862
250,19360.7,1.28889,0.80546,1.08403,0.84629,0.83034,0.89365,0.63031,1.18337,0.65211,1.11367,0.00383725,0.00383725,0.00383725
251,19436.6,1.28017,0.79167,1.07242,0.84789,0.83034,0.89387,0.63078,1.18334,0.65182,1.11323,0.0038125,0.0038125,0.0038125
252,19512.7,1.27563,0.79985,1.07391,0.84096,0.83387,0.89308,0.63073,1.18353,0.65179,1.11329,0.00378775,0.00378775,0.00378775
253,19588.7,1.26883,0.77611,1.0696,0.84811,0.83047,0.89333,0.63127,1.18364,0.65145,1.11355,0.003763,0.003763,0.003763
254,19664.8,1.27712,0.78059,1.06668,0.84864,0.83034,0.89267,0.63084,1.18357,0.65122,1.11358,0.00373825,0.00373825,0.00373825
255,19740.8,1.26613,0.77577,1.06441,0.84997,0.83109,0.89229,0.63119,1.18296,0.65095,1.11341,0.0037135,0.0037135,0.0037135
256,19816.8,1.26607,0.78268,1.06738,0.85008,0.83184,0.89203,0.63142,1.1828,0.65083,1.11359,0.00368875,0.00368875,0.00368875
257,19892.8,1.27335,0.7979,1.07109,0.85256,0.82977,0.89177,0.6315,1.18285,0.65052,1.11349,0.003664,0.003664,0.003664
258,19968.9,1.28305,0.80065,1.07379,0.85072,0.83054,0.89167,0.63161,1.18339,0.65048,1.11365,0.00363925,0.00363925,0.00363925
259,20045,1.25701,0.78389,1.06092,0.85114,0.83184,0.89299,0.63153,1.18274,0.65001,1.11335,0.0036145,0.0036145,0.0036145
260,20121.1,1.26056,0.76997,1.06903,0.84943,0.8306,0.89163,0.63099,1.18275,0.65037,1.11338,0.00358975,0.00358975,0.00358975
261,20197.1,1.26318,0.78362,1.06302,0.84878,0.83061,0.89127,0.63163,1.18352,0.65009,1.11357,0.003565,0.003565,0.003565
262,20273.1,1.26564,0.781,1.07445,0.84955,0.83136,0.89149,0.63227,1.18316,0.64958,1.11345,0.00354025,0.00354025,0.00354025
263,20349,1.26082,0.77253,1.0622,0.84838,0.8322,0.89219,0.63254,1.18309,0.6494,1.11326,0.0035155,0.0035155,0.0035155
264,20425.2,1.24936,0.7744,1.06157,0.84834,0.83259,0.89245,0.63315,1.1826,0.64932,1.11315,0.00349075,0.00349075,0.00349075
265,20501.3,1.27044,0.78132,1.06305,0.84851,0.83306,0.89231,0.63324,1.18251,0.64871,1.11323,0.003466,0.003466,0.003466
266,20577.3,1.26147,0.77906,1.06467,0.84503,0.83546,0.89224,0.63343,1.18234,0.64843,1.11307,0.00344125,0.00344125,0.00344125
267,20653.5,1.25371,0.77095,1.0676,0.84482,0.83558,0.89299,0.63335,1.18153,0.64783,1.11293,0.0034165,0.0034165,0.0034165
268,20729.5,1.26598,0.7907,1.06804,0.84375,0.83545,0.89261,0.6337,1.18203,0.64802,1.11311,0.00339175,0.00339175,0.00339175
269,20805.8,1.26907,0.79578,1.06664,0.84323,0.83483,0.89309,0.63315,1.18183,0.6473,1.11307,0.003367,0.003367,0.003367
270,20881.8,1.23771,0.76901,1.06179,0.84356,0.83707,0.8938,0.63354,1.18156,0.64759,1.11303,0.00334225,0.00334225,0.00334225
271,20958.1,1.24372,0.77007,1.05836,0.84475,0.83707,0.89387,0.63257,1.18181,0.64775,1.11325,0.0033175,0.0033175,0.0033175
272,21034.1,1.24894,0.77172,1.06284,0.84444,0.83857,0.89324,0.63318,1.18156,0.64762,1.1131,0.00329275,0.00329275,0.00329275
273,21110.2,1.24035,0.76802,1.06505,0.84242,0.83857,0.89339,0.63305,1.18147,0.64738,1.1129,0.003268,0.003268,0.003268
274,21186.1,1.25581,0.78169,1.06777,0.84198,0.83931,0.89331,0.6328,1.18105,0.64755,1.1129,0.00324325,0.00324325,0.00324325
275,21262.1,1.24413,0.76551,1.04689,0.84114,0.84293,0.89341,0.63319,1.1808,0.64781,1.11264,0.0032185,0.0032185,0.0032185
276,21338.2,1.24475,0.76547,1.05454,0.8409,0.84141,0.89284,0.63292,1.18091,0.64818,1.11279,0.00319375,0.00319375,0.00319375
277,21414.2,1.24167,0.75928,1.0522,0.84076,0.84444,0.89294,0.63318,1.18077,0.64759,1.11254,0.003169,0.003169,0.003169
278,21490.1,1.2437,0.77325,1.0565,0.84052,0.84293,0.89287,0.63329,1.18,0.64718,1.11236,0.00314425,0.00314425,0.00314425
279,21566.3,1.23531,0.75483,1.06055,0.84035,0.84529,0.89313,0.63346,1.17964,0.64715,1.11215,0.0031195,0.0031195,0.0031195
280,21642.3,1.24535,0.76366,1.05492,0.84099,0.84529,0.8932,0.63333,1.17962,0.64701,1.11221,0.00309475,0.00309475,0.00309475
281,21718.3,1.24073,0.76694,1.05461,0.8397,0.84562,0.89276,0.63322,1.17887,0.64721,1.1119,0.00307,0.00307,0.00307
282,21794.4,1.24346,0.766,1.05159,0.83951,0.84446,0.89308,0.63313,1.17902,0.64723,1.11196,0.00304525,0.00304525,0.00304525
283,21870.3,1.24318,0.76228,1.06066,0.83861,0.84529,0.89239,0.63326,1.17943,0.64692,1.11211,0.0030205,0.0030205,0.0030205
284,21946.6,1.25214,0.76362,1.06246,0.83777,0.84526,0.89227,0.6337,1.17909,0.64713,1.11206,0.00299575,0.00299575,0.00299575
285,22022.8,1.24934,0.75971,1.05611,0.83472,0.84753,0.89243,0.63333,1.17918,0.64763,1.11181,0.002971,0.002971,0.002971
286,22099,1.23411,0.76323,1.05678,0.83384,0.84762,0.89235,0.63322,1.17891,0.64681,1.11188,0.00294625,0.00294625,0.00294625
287,22175.2,1.23598,0.75995,1.06003,0.83384,0.84762,0.89232,0.63339,1.17843,0.64658,1.11148,0.0029215,0.0029215,0.0029215
288,22251.3,1.22791,0.75734,1.05055,0.83681,0.84903,0.89346,0.63382,1.1786,0.64642,1.11156,0.00289675,0.00289675,0.00289675
289,22327.3,1.22137,0.75957,1.04773,0.8365,0.84903,0.89364,0.63406,1.17838,0.64645,1.11147,0.002872,0.002872,0.002872
290,22405.9,1.22829,0.74622,1.04984,0.83603,0.84979,0.89404,0.63451,1.17821,0.64628,1.1115,0.00284725,0.00284725,0.00284725
291,22482.5,1.22187,0.74865,1.05182,0.83408,0.84908,0.8936,0.63463,1.17852,0.64537,1.11157,0.0028225,0.0028225,0.0028225
292,22558.3,1.22345,0.75649,1.04527,0.83513,0.84828,0.89314,0.63434,1.17794,0.64589,1.11134,0.00279775,0.00279775,0.00279775
293,22634.4,1.22512,0.75025,1.05186,0.83536,0.84978,0.89343,0.63519,1.17833,0.64508,1.11144,0.002773,0.002773,0.002773
294,22710.5,1.22039,0.74621,1.04859,0.83571,0.85202,0.89431,0.63517,1.17832,0.64486,1.11141,0.00274825,0.00274825,0.00274825
295,22786.5,1.23593,0.74917,1.04593,0.83567,0.85134,0.89411,0.63548,1.17807,0.64457,1.11147,0.0027235,0.0027235,0.0027235
296,22862.8,1.22228,0.73965,1.04842,0.83487,0.85052,0.8937,0.63574,1.17782,0.64424,1.11115,0.00269875,0.00269875,0.00269875
297,22938.8,1.22073,0.74533,1.04143,0.83401,0.84903,0.89374,0.6356,1.17802,0.6446,1.11111,0.002674,0.002674,0.002674
298,23014.7,1.2079,0.72917,1.04078,0.83408,0.84909,0.89384,0.63526,1.17787,0.64444,1.11122,0.00264925,0.00264925,0.00264925
299,23090.6,1.22786,0.75223,1.04466,0.83536,0.84944,0.89409,0.63624,1.17761,0.64385,1.11162,0.0026245,0.0026245,0.0026245
300,23166.5,1.23713,0.7528,1.05147,0.83506,0.84758,0.89341,0.63556,1.17819,0.6442,1.11173,0.00259975,0.00259975,0.00259975
301,23242.5,1.20643,0.73028,1.04146,0.83499,0.84717,0.89341,0.63599,1.17736,0.64348,1.111,0.002575,0.002575,0.002575
302,23318.6,1.21423,0.7447,1.0451,0.83457,0.84835,0.8934,0.63558,1.17741,0.64353,1.11089,0.00255025,0.00255025,0.00255025
303,23394.5,1.23058,0.74551,1.04977,0.83481,0.84605,0.89355,0.63641,1.17768,0.64386,1.11134,0.0025255,0.0025255,0.0025255
304,23470.6,1.20781,0.73974,1.04654,0.83286,0.84911,0.89353,0.6359,1.17802,0.6438,1.11135,0.00250075,0.00250075,0.00250075
305,23546.8,1.20595,0.73484,1.04462,0.83432,0.84683,0.89426,0.63649,1.17789,0.64382,1.11135,0.002476,0.002476,0.002476
306,23622.7,1.20953,0.72911,1.0501,0.83322,0.84757,0.89439,0.63695,1.17754,0.64312,1.11114,0.00245125,0.00245125,0.00245125
307,23698.7,1.20485,0.73026,1.04226,0.83377,0.84753,0.8945,0.63744,1.17729,0.64309,1.111,0.0024265,0.0024265,0.0024265
308,23774.8,1.21119,0.7423,1.04665,0.8358,0.84455,0.89448,0.63729,1.1776,0.64254,1.11093,0.00240175,0.00240175,0.00240175
309,23850.9,1.21813,0.72724,1.04403,0.83581,0.84454,0.89483,0.63801,1.17714,0.64174,1.11061,0.002377,0.002377,0.002377
310,23927.1,1.20149,0.73188,1.03582,0.83646,0.84479,0.89484,0.63783,1.17728,0.64167,1.11089,0.00235225,0.00235225,0.00235225
311,24003.3,1.20151,0.72384,1.03122,0.83452,0.84828,0.89489,0.63753,1.17675,0.6414,1.11066,0.0023275,0.0023275,0.0023275
312,24079.1,1.19902,0.72723,1.04158,0.83256,0.84753,0.89439,0.63757,1.17674,0.64137,1.11083,0.00230275,0.00230275,0.00230275
313,24155.3,1.2136,0.73366,1.04259,0.83273,0.84835,0.89497,0.6381,1.17648,0.64117,1.11035,0.002278,0.002278,0.002278
314,24231.5,1.21111,0.73784,1.04293,0.83276,0.84679,0.89431,0.63811,1.17619,0.6405,1.11034,0.00225325,0.00225325,0.00225325
315,24307.6,1.18113,0.70081,1.02722,0.83274,0.84837,0.89507,0.63831,1.17618,0.64042,1.11013,0.0022285,0.0022285,0.0022285
316,24383.7,1.19437,0.72707,1.04109,0.83188,0.84687,0.89457,0.63812,1.17612,0.6403,1.11007,0.00220375,0.00220375,0.00220375
317,24459.8,1.19399,0.71809,1.03803,0.83153,0.84903,0.89512,0.63805,1.17574,0.63976,1.10983,0.002179,0.002179,0.002179
318,24535.8,1.20139,0.72143,1.03686,0.83119,0.84679,0.89459,0.63823,1.1754,0.6402,1.10975,0.00215425,0.00215425,0.00215425
319,24611.8,1.19359,0.72146,1.03884,0.82984,0.84604,0.89379,0.63826,1.17524,0.64049,1.10968,0.0021295,0.0021295,0.0021295
320,24687.9,1.19164,0.72016,1.03228,0.83126,0.84683,0.89473,0.63766,1.17544,0.64005,1.10934,0.00210475,0.00210475,0.00210475
321,24763.9,1.1853,0.71063,1.03625,0.8308,0.84529,0.89381,0.63811,1.17477,0.63981,1.10888,0.00208,0.00208,0.00208
322,24840.1,1.18799,0.71592,1.03437,0.83123,0.84679,0.89397,0.63744,1.17522,0.64009,1.10921,0.00205525,0.00205525,0.00205525
323,24915.9,1.18708,0.71978,1.03641,0.83285,0.84529,0.89398,0.63763,1.17521,0.64019,1.10903,0.0020305,0.0020305,0.0020305
324,24991.8,1.17595,0.71459,1.03113,0.83125,0.84679,0.8939,0.63819,1.17517,0.63973,1.10896,0.00200575,0.00200575,0.00200575
325,25067.9,1.19697,0.72057,1.03973,0.83174,0.84603,0.89413,0.63789,1.17478,0.63999,1.10875,0.001981,0.001981,0.001981
326,25143.7,1.18544,0.71228,1.03736,0.82998,0.84454,0.89398,0.63846,1.17448,0.63957,1.10848,0.00195625,0.00195625,0.00195625
327,25219.7,1.17616,0.71164,1.02978,0.83175,0.84604,0.89442,0.63842,1.17382,0.63982,1.10815,0.0019315,0.0019315,0.0019315
328,25295.8,1.18065,0.70616,1.02985,0.83406,0.84523,0.89431,0.63813,1.17367,0.63959,1.10789,0.00190675,0.00190675,0.00190675
329,25371.8,1.17775,0.70829,1.03062,0.8291,0.84978,0.89406,0.63725,1.17359,0.63935,1.10807,0.001882,0.001882,0.001882
330,25448,1.16914,0.69699,1.02346,0.82931,0.84605,0.89351,0.63801,1.17359,0.63906,1.10804,0.00185725,0.00185725,0.00185725
331,25524.2,1.16565,0.7081,1.02575,0.82964,0.84828,0.89363,0.63864,1.17332,0.6387,1.10804,0.0018325,0.0018325,0.0018325
332,25600.2,1.16416,0.69387,1.02255,0.83048,0.84943,0.89426,0.63893,1.17317,0.63839,1.10803,0.00180775,0.00180775,0.00180775
333,25676.9,1.18364,0.70509,1.02561,0.82921,0.84909,0.89408,0.63853,1.17319,0.6382,1.10801,0.001783,0.001783,0.001783
334,25752.9,1.18632,0.70606,1.03297,0.83029,0.84833,0.89456,0.63877,1.17305,0.63784,1.10775,0.00175825,0.00175825,0.00175825
335,25829.1,1.16777,0.70836,1.0282,0.83216,0.84679,0.8943,0.63824,1.17325,0.63706,1.10767,0.0017335,0.0017335,0.0017335
336,25905.1,1.18531,0.71684,1.02985,0.82825,0.85058,0.89477,0.63872,1.17331,0.63742,1.10777,0.00170875,0.00170875,0.00170875
337,25981.3,1.17218,0.70737,1.02325,0.82885,0.85058,0.89483,0.63884,1.17356,0.63689,1.10777,0.001684,0.001684,0.001684
338,26057.4,1.1829,0.70738,1.02395,0.83085,0.84828,0.89456,0.63849,1.17356,0.6368,1.10784,0.00165925,0.00165925,0.00165925
339,26133.7,1.18244,0.70971,1.03322,0.82968,0.8483,0.89468,0.63839,1.17404,0.63697,1.10803,0.0016345,0.0016345,0.0016345
340,26209.6,1.18045,0.71252,1.03487,0.82942,0.85052,0.89469,0.6388,1.17362,0.63632,1.10783,0.00160975,0.00160975,0.00160975
341,26285.4,1.17397,0.69998,1.02659,0.82939,0.8502,0.89478,0.63852,1.17392,0.63613,1.10779,0.001585,0.001585,0.001585
342,26361.3,1.15519,0.69743,1.02584,0.83405,0.84519,0.89527,0.63846,1.17327,0.63592,1.10758,0.00156025,0.00156025,0.00156025
343,26437.4,1.16881,0.70649,1.02586,0.8309,0.84831,0.8954,0.63897,1.1735,0.63591,1.10768,0.0015355,0.0015355,0.0015355
344,26513.6,1.15478,0.69541,1.01754,0.83347,0.84529,0.89578,0.63914,1.17337,0.63544,1.10751,0.00151075,0.00151075,0.00151075
345,26589.5,1.16495,0.6896,1.0188,0.83454,0.8438,0.89588,0.63912,1.17316,0.63533,1.10752,0.001486,0.001486,0.001486
346,26665.6,1.15172,0.6858,1.01288,0.83454,0.8438,0.89571,0.63906,1.17335,0.63565,1.10743,0.00146125,0.00146125,0.00146125
347,26741.7,1.17161,0.69957,1.02378,0.83406,0.8438,0.89552,0.63895,1.17373,0.63584,1.10769,0.0014365,0.0014365,0.0014365
348,26817.8,1.15039,0.69702,1.01819,0.8329,0.84563,0.89507,0.63821,1.17333,0.63525,1.10732,0.00141175,0.00141175,0.00141175
349,26893.9,1.16425,0.69581,1.03453,0.83385,0.8438,0.89504,0.63892,1.1733,0.63549,1.10736,0.001387,0.001387,0.001387
350,26969.9,1.17094,0.70093,1.02439,0.83316,0.84529,0.89502,0.63903,1.17304,0.63536,1.10719,0.00136225,0.00136225,0.00136225
351,27045.9,1.15095,0.68839,1.01643,0.83318,0.84529,0.89535,0.6389,1.17293,0.63529,1.10719,0.0013375,0.0013375,0.0013375
352,27121.8,1.15238,0.68534,1.01532,0.83232,0.84454,0.89476,0.6384,1.17301,0.63506,1.10721,0.00131275,0.00131275,0.00131275
353,27197.9,1.14652,0.67226,1.01203,0.83318,0.84529,0.8956,0.63873,1.17297,0.63462,1.10711,0.001288,0.001288,0.001288
354,27273.9,1.15812,0.68909,1.02166,0.8326,0.84752,0.89598,0.63876,1.17321,0.63355,1.10665,0.00126325,0.00126325,0.00126325
355,27350,1.15564,0.69321,1.01789,0.83107,0.84753,0.89574,0.6379,1.1736,0.63437,1.10739,0.0012385,0.0012385,0.0012385
356,27426.1,1.15976,0.6873,1.01793,0.83109,0.84577,0.89531,0.63865,1.17336,0.63408,1.10692,0.00121375,0.00121375,0.00121375
357,27502.2,1.15329,0.69385,1.0212,0.83271,0.8438,0.89524,0.63841,1.17389,0.63455,1.10756,0.001189,0.001189,0.001189
358,27578.3,1.14586,0.67598,1.01473,0.83019,0.85137,0.89533,0.63861,1.1737,0.63389,1.10741,0.00116425,0.00116425,0.00116425
359,27654.1,1.13254,0.67071,1.00703,0.83246,0.84298,0.89534,0.63896,1.17363,0.63447,1.10769,0.0011395,0.0011395,0.0011395
360,27730.2,1.13503,0.66823,1.00776,0.83306,0.84289,0.89535,0.63895,1.17363,0.63428,1.10765,0.00111475,0.00111475,0.00111475
361,27806.3,1.15134,0.68677,1.02188,0.83701,0.84054,0.89566,0.63923,1.17369,0.6343,1.10761,0.00109,0.00109,0.00109
362,27882.5,1.1391,0.68087,1.01409,0.83538,0.84081,0.89558,0.6388,1.17339,0.63382,1.1073,0.00106525,0.00106525,0.00106525
363,27958.6,1.13937,0.67694,1.01346,0.83589,0.8413,0.89569,0.63918,1.17391,0.63415,1.10789,0.0010405,0.0010405,0.0010405
364,28034.7,1.14381,0.68516,1.01462,0.83763,0.84054,0.89641,0.63928,1.1738,0.63364,1.10802,0.00101575,0.00101575,0.00101575
365,28110.8,1.12646,0.67563,1.00499,0.83626,0.84354,0.89677,0.63939,1.17371,0.63402,1.10764,0.000991,0.000991,0.000991
366,28186.6,1.12858,0.67003,1.01307,0.83713,0.84127,0.89618,0.63944,1.17279,0.6345,1.10715,0.00096625,0.00096625,0.00096625
367,28262.9,1.12258,0.66819,1.01106,0.83725,0.84201,0.89608,0.63964,1.17248,0.63452,1.10708,0.0009415,0.0009415,0.0009415
368,28339,1.13176,0.66886,1.00876,0.83818,0.8423,0.89585,0.63911,1.17256,0.63469,1.10701,0.00091675,0.00091675,0.00091675
